"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"lilalu";"Height_DEM";"tüdldü";"tudldu"
Nord;;3209;Gebäude 331;Edel-, Esskastanie;Castanea sativa;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";113;13;10;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458160.50712546;5440003.67047575;"00012D160000B17CE94038624A411F13E9EA80C05441B17CE94038624A411F13E9EA80C054417C01000000B17CE94038624A411F13E9EA80C05441FE";110.21082724743921;;
Ost;"70.13A";218;W;Robinie;Robinia pseudoacacia;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";94;16;11;1990;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;CO;3458291.91812596;5431827.33947092;"00012D160000C62685F579624A413DE4B9D584B85441C62685F579624A413DE4B9D584B854417C01000000C62685F579624A413DE4B9D584B85441FE";0;;
Nord;;6178;Gebäude 695;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";47;9;6;2005;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458695.328;5440453.43;"00012D1600006DE7FBA943634A41B81E855BF1C054416DE7FBA943634A41B81E855BF1C054417C010000006DE7FBA943634A41B81E855BF1C05441FE";110.63010398861672;;
Nord;;1224;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;22;11;1960;"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458312.79712563;5439789.16547562;"00012D1600007036086684624A410E27974A4BC054417036086684624A410E27974A4BC054417C010000007036086684624A410E27974A4BC05441FE";111.00363949504406;;
Nord;;1067;Einfahrt;Sommer-Linde;Tilia platyphyllos;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";179;18;15;1965;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458317.35725128;5439629.68695105;"00012D160000F268BAAD86624A418901F76B23C05441F268BAAD86624A418901F76B23C054417C01000000F268BAAD86624A418901F76B23C05441FE";110.988955058229;;
Nord;;4311;Gebäude 451;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";138;19;11;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 10-Kappung";"2-deutliche Schäden";"1-normal";;;"04";3458761.11;5439949.982;"00012D160000E17A148E64634A418716D97E73C05441E17A148E64634A418716D97E73C054417C01000000E17A148E64634A418716D97E73C05441FE";110.51044895219688;;
Nord;;4146;Gebäude 434;Serbische Fichte;Picea omorika;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";44;8;4;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458648.485;5439921.736;"00012D160000E17A143E2C634A41BE9F1A6F6CC05441E17A143E2C634A41BE9F1A6F6CC054417C01000000E17A143E2C634A41BE9F1A6F6CC05441FE";110.79334169280142;;
Nord;;3121;Gebäude 316;Serbische Fichte;Picea omorika;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";82;14;3;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458179.559;5439877.235;"00012D160000DF4F8DC741624A41713D0A4F61C05441DF4F8DC741624A41713D0A4F61C054417C01000000DF4F8DC741624A41713D0A4F61C05441FE";110.78138786065557;;
Nord;;3330;Gebäude 352;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;15;8;1985;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"2-einseitig";;;"03";3458262.92;5440168.406;"00012D1600005C8FC2756B624A416DE7FB19AAC054415C8FC2756B624A416DE7FB19AAC054417C010000005C8FC2756B624A416DE7FB19AAC05441FE";110.19751041394566;;
Ost;"23";78;Mitte;;;Baumgruppe;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";160;17;7;1965;;"0-keine Schäden";;"0-keine Schäden";;"1-leichte Schäden";"1-normal";"07-Totholz | 14-Baumfremder Bewuchs";;CO;3458611.43912629;5431782.74047088;"00012D1600004F4A35B819634A41F9DF63AF79B854414F4A35B819634A41F9DF63AF79B854417C010000004F4A35B819634A41F9DF63AF79B85441FE";0;;
Nord;;3297;Gebäude 348;Schwarznuss;Juglans nigra;Einzelbaum;;"18.05.2018";"2020 Q4";SVBüro-Strasser;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";31;4;5;2012;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458359.318;5440049.915;"00012D1600005839B4A89B624A41295C8F7A8CC054415839B4A89B624A41295C8F7A8CC054417C010000005839B4A89B624A41295C8F7A8CC05441FE";109.67064962234258;;
Nord;;4050;Karlsruher Allee;Linde;Tilia x;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";82;13;7;1995;;"0-keine Schäden";"11-Stamm- Stockaustriebe";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458543.97712586;5439864.61347565;"00012D160000CE7512FDF7624A415F2F43275EC05441CE7512FDF7624A415F2F43275EC054417C01000000CE7512FDF7624A415F2F43275EC05441FE";110.71306019946987;;
Ost;"70.18";275;S;Kugel-Ahorn;Acer platanoides 'Globosum';Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";35;3;2;2000;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"6-Kopfbaum";;;CO;3458521.2471262;5431729.58747085;"00012D160000D1D4A19FEC624A41561F99656CB85441D1D4A19FEC624A41561F99656CB854417C01000000D1D4A19FEC624A41561F99656CB85441FE";0;;
Nord;;1113;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";132;23;10;1960;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458335.74212565;5439719.19747558;"00012D1600002AF9FDDE8F624A419D70A3CC39C054412AF9FDDE8F624A419D70A3CC39C054417C010000002AF9FDDE8F624A419D70A3CC39C05441FE";111.2281891920058;;
Nord;;3266;Gebäude 341;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";138;16;9;1970;;"0-keine Schäden";;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"03";3458440.768;5440125.233;"00012D160000F2D24D62C4624A41D578E94E9FC05441F2D24D62C4624A41D578E94E9FC054417C01000000F2D24D62C4624A41D578E94E9FC05441FE";110.33817462270325;;
Nord;;3286;Gebäude 341;Rot-Eiche;Quercus rubra;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";179;24;16;1965;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"03";3458457.772;5440037.274;"00012D16000060E5D0E2CC624A414C37895189C0544160E5D0E2CC624A414C37895189C054417C0100000060E5D0E2CC624A414C37895189C05441FE";110.305629660273;;
Ost;"70.90";172;Rennpiste;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";75;11;7;2000;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;CO;3458571.46312625;5431901.81047095;"00012D16000091B847BB05634A418CC1DE7397B8544191B847BB05634A418CC1DE7397B854417C0100000091B847BB05634A418CC1DE7397B85441FE";0;;
Nord;;5138;Gebäude 541;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"2-normal";"3-sehr geschwächt";"2-Erwachsener Baum";118;18;11;1970;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";"01-Verletzung | 07-Totholz | 11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"05";3458573.86812587;5440418.52647597;"00012D1600009EBF1EEF06634A4144C8B1A1E8C054419EBF1EEF06634A4144C8B1A1E8C054417C010000009EBF1EEF06634A4144C8B1A1E8C05441FE";110.85294919665813;;
Nord;;6219;Gebäude 686;Rotbuche;Fagus sylvatica;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";79;14;11;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458769.194;5440575.164;"00012D160000F4FDD49868634A41DBF97ECA0FC15441F4FDD49868634A41DBF97ECA0FC154417C01000000F4FDD49868634A41DBF97ECA0FC15441FE";110.94559494612082;;
Nord;;5107;Gebäude 521;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"4-Schadbaum";85;20;8;1975;;"0-keine Schäden";"01-Verletzung | 11-Stamm- Stockaustriebe";"1-leichte Schäden";"02-Höhlung | 10-Kappung | 11-Astab-/ausbruch";"3-erhebliche Schäden";"5-gekappt";;;"05";3458485.39412578;5440320.00447592;"00012D160000ACB672B2DA624A415F554900D0C05441ACB672B2DA624A415F554900D0C054417C01000000ACB672B2DA624A415F554900D0C05441FE";110.55921146255446;;
Nord;;1327;Landesstraße;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";132;30;10;1960;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458020.25812533;5439421.15147542;"00012D16000035400A21F2614A41F6C5B149EFBF544135400A21F2614A41F6C5B149EFBF54417C0100000035400A21F2614A41F6C5B149EFBF5441FE";110.53041988057993;;
Nord;;6231;Gebäude 686;Stiel-Eiche;Quercus robur;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";148;16;14;1970;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"1-normal";;;"06";3458707.941126;5440596.30547608;"00012D16000018D176F849634A418BEB8C1315C1544118D176F849634A418BEB8C1315C154417C0100000018D176F849634A418BEB8C1315C15441FE";110.85143501161325;;
Nord;;2189;Büchenauerstr.;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";101;20;11;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458633.65312597;5439611.8664755;"00012D160000BDA199D324634A41A85574F71EC05441BDA199D324634A41A85574F71EC054417C01000000BDA199D324634A41A85574F71EC05441FE";110.49271351182864;;
Nord;;3035;Karlsruher Allee;Spätblühende Trauben-Kirsche;Prunus serotina;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";50;9;7;2000;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458379.22;5439909.728;"00012D160000C3F5289CA5624A41508D976E69C05441C3F5289CA5624A41508D976E69C054417C01000000C3F5289CA5624A41508D976E69C05441FE";110.54908800892383;;
Nord;;6020;Gebäude 615;Serbische Fichte;Picea omorika;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";69;11;3;2000;;"0-keine Schäden";"01-Verletzung | 09-Schrägstand";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"06";3458683.617;5440347.461;"00012D16000023DBF9CE3D634A41250681DDD6C0544123DBF9CE3D634A41250681DDD6C054417C0100000023DBF9CE3D634A41250681DDD6C05441FE";110.35709922616859;;
Nord;;2131;KITA;Art nicht gelistet;Species;Einzelbaum;;"22.03.2018";"2020 Q4";SVBüro-Strasser;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";9;2;1;2017;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458526.47112586;5439462.53747542;"00012D16000028DA4D3CEF624A414EFF65A2F9BF544128DA4D3CEF624A414EFF65A2F9BF54417C0100000028DA4D3CEF624A414EFF65A2F9BF5441FE";110.74874511227242;;
Ost;"70.03";55;O;Rot-Eiche;Quercus rubra;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"1-verkehrssicher";"2-normal";"1-vital";"4-Schadbaum";167;8;4;1970;"02-Höhlung";"2-deutliche Schäden";"02-Höhlung";"2-deutliche Schäden";"10-Kappung";"3-erhebliche Schäden";"5-gekappt";;;CO;3458716.6082528;5431834.04294181;"00012D1600004E3ADB4D4E634A41018FBF8286B854414E3ADB4D4E634A41018FBF8286B854417C010000004E3ADB4D4E634A41018FBF8286B85441FE";0;;
Nord;;2109;KITA;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";163;15;13;1975;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"12-ungünst. Kronenaufbau";"1-leichte Schäden";"3-ausladend";;;"02";3458527.285;5439406.401;"00012D16000048E17AA4EF624A41E7FBA999EBBF544148E17AA4EF624A41E7FBA999EBBF54417C0100000048E17AA4EF624A41E7FBA999EBBF5441FE";110.76608886295476;;
Nord;;5096;Gebäude 521;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";94;19;12;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"05";3458487.985;5440311.734;"00012D160000E17A14FEDB624A4123DBF9EECDC05441E17A14FEDB624A4123DBF9EECDC054417C01000000E17A14FEDB624A4123DBF9EECDC05441FE";110.71206142080571;;
Nord;;2201;Blankenlocherstr.;Hainbuche;Carpinus betulus;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";126;14;10;1990;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458669.572;5439566.943;"00012D160000C74B37C936634A41AC1C5ABC13C05441C74B37C936634A41AC1C5ABC13C054417C01000000C74B37C936634A41AC1C5ABC13C05441FE";110.74264866150472;;
Nord;;102;Joint Research Center;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;6;5;2005;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458793.49812608;5441036.82647633;"00012D1600006B98C2BF74634A41FAFCE43483C154416B98C2BF74634A41FAFCE43483C154417C010000006B98C2BF74634A41FAFCE43483C15441FE";110.04582589606224;;
Ost;"70.16";258;S;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";85;9;7;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458469.30212614;5431813.1724709;"00012D160000C111ACA6D2624A4163C3094B81B85441C111ACA6D2624A4163C3094B81B854417C01000000C111ACA6D2624A4163C3094B81B85441FE";0;;
Nord;;4274;Weingartener Straße ;Haus-Apfel;Malus domestica;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";57;5;6;1995;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"04";3458916.768;5439869.392;"00012D160000F2D24D62B2634A412B8716595FC05441F2D24D62B2634A412B8716595FC054417C01000000F2D24D62B2634A412B8716595FC05441FE";110.2864428119012;;
Nord;;3083;Gebäude 305;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";207;23;15;1955;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"03";3458306.102;5439893.268;"00012D16000004560E0D81624A4179E9265165C0544104560E0D81624A4179E9265165C054417C0100000004560E0D81624A4179E9265165C05441FE";110.56909527599072;;
Nord;;3128;Gebäude 316;Schwarz-Kiefer;Pinus nigra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;12;8;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458204.767;5439876.388;"00012D160000560E2D624E624A41F4FDD41861C05441560E2D624E624A41F4FDD41861C054417C01000000560E2D624E624A41F4FDD41861C05441FE";110.6112586255076;;
Nord;;76;Nördlich Turm;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;14;8;1970;"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458659.53925192;5440560.10195211;"00012D160000F83406C531634A41256286060CC15441F83406C531634A41256286060CC154417C01000000F83406C531634A41256286060CC15441FE";109.81149136340665;;
Nord;;7027;Gebäude 707;Schwarz-Pappel;Populus nigra;Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";132;16;8;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"07";3458539.609;5440678.207;"00012D16000046B6F3CDF5624A41EE7C3F8D29C1544146B6F3CDF5624A41EE7C3F8D29C154417C0100000046B6F3CDF5624A41EE7C3F8D29C15441FE";110.16317016730216;;
Nord;;7049;Gebäude 710;Kugel-Trompetenbaum;Catalpa bignonioides 'Nana';Einzelbaum;;"11.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";60;4;6;2000;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"07";3458434.481;5440654.727;"00012D1600007368913DC1624A41022B87AE23C154417368913DC1624A41022B87AE23C154417C010000007368913DC1624A41022B87AE23C15441FE";110.5023047848287;;
Nord;;3167;Gebäude 330;Blut-Buche;Fagus sylvatica 'Atropunicea';Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;15;10;1985;"01-Verletzung";"1-leichte Schäden";"05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"03";3458134.382;5440094.308;"00012D1600004260E5302B624A41A245B69397C054414260E5302B624A41A245B69397C054417C010000004260E5302B624A41A245B69397C05441FE";109.95005448668083;;
Nord;;1250;Gebäude 142;Rot-Fichte;Picea abies;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";107;22;9;1975;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458231.86512554;5439747.3564756;"00012D160000076FBCEE5B624A41097FD0D640C05441076FBCEE5B624A41097FD0D640C054417C01000000076FBCEE5B624A41097FD0D640C05441FE";110.72848542992591;;
Nord;;4116;Gebäude 418;Stiel-Eiche;Quercus robur;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";173;21;10;1960;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"2-einseitig";;;"04";3458731.92812607;5439745.42747557;"00012D160000C7D5CCF655634A417EC25B5B40C05441C7D5CCF655634A417EC25B5B40C054417C01000000C7D5CCF655634A417EC25B5B40C05441FE";110.81177658186239;;
Nord;;3291;Gebäude 341;Rotbuche;Fagus sylvatica;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";135;21;11;1965;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458472.704;5440044.633;"00012D16000008AC1C5AD4624A416F1283288BC0544108AC1C5AD4624A416F1283288BC054417C0100000008AC1C5AD4624A416F1283288BC05441FE";110.40537297199405;;
Ost;"23";74;Mitte;Scheinzypresse;Chamaecyparis;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";101;10;4;1985;;"0-keine Schäden";"09-Schrägstand";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;CO;3458553.55912623;5431751.34347087;"00012D160000C47291C7FC624A413E6DFBD571B85441C47291C7FC624A413E6DFBD571B854417C01000000C47291C7FC624A413E6DFBD571B85441FE";0;;
Nord;;6256;Gebäude 687;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;20;12;1950;;"0-keine Schäden";;"0-keine Schäden";"10-Kappung";"0-keine Schäden";"1-normal";;;"06";3458886.766;5440580.363;"00012D160000BA490C62A3634A415A643B1711C15441BA490C62A3634A415A643B1711C154417C01000000BA490C62A3634A415A643B1711C15441FE";110.5828134454108;;
Nord;;1182;Präsidium;Blut-Buche;Fagus sylvatica 'Atropunicea';Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";198;22;14;1975;"01-Verletzung | 04-Bodenverdichtung";"1-leichte Schäden";"08-Fremdkörper";"1-leichte Schäden";"01-Verletzung";"2-deutliche Schäden";"1-normal";;;"01";3458309.54512563;5439727.08347559;"00012D16000039ADC6C582624A4100AA57C53BC0544139ADC6C582624A4100AA57C53BC054417C0100000039ADC6C582624A4100AA57C53BC05441FE";111.7155649127353;;
Nord;;85;Nördlich Turm;Gem. Rosskastanie;Aesculus hippocastanum;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";135;13;9;1970;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"00";3458700.38412599;5440702.60547613;"00012D1600005A0A2B3146634A41F41EC0A62FC154415A0A2B3146634A41F41EC0A62FC154417C010000005A0A2B3146634A41F41EC0A62FC15441FE";109.78591941140401;;
Nord;;4031;Blankenlocher Straße;Rot-Fichte;Picea abies;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";107;16;7;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458673.082;5439718.262;"00012D160000DBF97E8A38634A41A69BC49039C05441DBF97E8A38634A41A69BC49039C054417C01000000DBF97E8A38634A41A69BC49039C05441FE";110.68160722497268;;
Nord;;1098;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";110;25;9;1960;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458334.31612565;5439678.73947555;"00012D16000028CE76288F624A41429153AF2FC0544128CE76288F624A41429153AF2FC054417C0100000028CE76288F624A41429153AF2FC05441FE";110.36969005921834;;
Nord;;1187;Präsidium;Rotblättriger Spitz-Ahorn;Acer platanoides 'rubra';Einzelbaum;;"16.09.2019";"2022 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"1-Jungbaum";35;7;5;2010;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458297.96112562;5439675.75847555;"00012D160000112A06FB7C624A4109DD8AF02EC05441112A06FB7C624A4109DD8AF02EC054417C01000000112A06FB7C624A4109DD8AF02EC05441FE";111.16141172269691;;
Nord;;4185;Gebäude 424;Berg-Kiefer, Latsche;Pinus mugo;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";107;8;6;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458603.48;5439866.305;"00012D160000D7A370BD15634A41B81E85935EC05441D7A370BD15634A41B81E85935EC054417C01000000D7A370BD15634A41B81E85935EC05441FE";110.95542563922233;;
Nord;;4225;Neutharder Straße ;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;11;9;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458838.457;5439863.638;"00012D160000DBF97E3A8B634A41F4FDD4E85DC05441DBF97E3A8B634A41F4FDD4E85DC054417C01000000DBF97E3A8B634A41F4FDD4E85DC05441FE";111.10007848652319;;
