"Campus";"Hausnummer";"Baumnummer";"Genauer Standort";"Art deutsch";"Art botanisch";"Einzelbaum/Gruppe";"Anzahl Bäume (Gruppe)";"Datum Kontrolle";"Nächste Kontrolle";"Kontrolleur";"Verkehrssicherheit";"Funktion";"Vitalität";"Physiologie";"O Stamm";"Höhe";"Ø Krone";"Pflanzjahr";"Symptom Wurzel";"Bewertung Wurzel";"Symptom Stamm";"Bewertung Stamm";"Symptom Krone";"Bewertung Krone";"Kronenform";"Symptom Gruppe";"Bewertung Gruppe";"Bereich";"Koordinate X";"Koordinate Y";"height_default"
Nord;;1286;Parkplatz Einfahrt;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";148;24;11;1960;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458241.949;5439398.789;118
Nord;;2308;Einfahrt Süd;Silber-Linde;Tilia tomentosa;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";182;20;12;1970;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458306.275;5439399.613;118
Nord;;6154;Fremdfirmengelände;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";110;21;13;1985;"02-Höhlung";"2-deutliche Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458918.506;5440122.535;118
Nord;;5;Eingang;Rot-Fichte;Picea abies;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";154;17;7;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"00";3458365.89125138;5439626.45795104;118
Nord;;2095;Eingang Süd ;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;21;11;1970;"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"02";3458398.82212573;5439545.55747547;118
Nord;;4299;Neutharder Straße ;;;Baumgruppe;23;"16.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";167;20;9;1965;;;;;;"1-leichte Schäden";"1-normal";"01-Verletzung | 07-Wipfeldürre";;"04";3458867.48523426;5439860.23394709;118
Nord;;10008;Nordeingang;Rotbuche;Fagus sylvatica;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"3-Altbaum";185;29;17;1935;"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"1-normal";;;"10";3459030.269;5441838.457;118
Nord;;4169;Gebäude 424;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";101;17;9;1985;"01-Verletzung | 04-Bodenverdichtung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"07-Totholz";"1-leichte Schäden";"1-normal";;;"04";3458653.40212598;5439852.63747564;118
Nord;;6227;Gebäude 686;Stiel-Eiche;Quercus robur;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";132;18;14;1970;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"06";3458722.92112602;5440591.49647607;118
Nord;;4073;Karlsruher Allee;Blut-Buche;Fagus sylvatica 'Atropunicea';Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";91;15;9;1990;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458860.76;5439763.161;118
Nord;;3174;Gebäude 315;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"2-geschwächt";"2-Erwachsener Baum";85;16;8;1995;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458216.69612551;5440038.55247577;118
Nord;;6291;Gebäude 687;Rotbuche;Fagus sylvatica;Einzelbaum;;"09.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"3-Altbaum";292;25;18;1900;"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 05-V-Vergabelung";"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"3-ausladend";;;"06";3458829.45;5440571.199;118
Nord;;4390;Gebäude 441;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";135;18;11;1970;"04-Bodenverdichtung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;"04";3458536.58237755;5440067.65042732;118
Nord;;4065;Karlsruher Allee;Lärche;Larix;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";126;16;11;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458824.245;5439775.848;118
Nord;;168;Messstation;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"16.09.2019";"2020 Q2";Zapf;"4-nicht verkehrssicher";"1-höher";"5-abgestorben";"4-Schadbaum";94;20;2;1935;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz | 08-Wipfeldürre";"3-erhebliche Schäden";"1-normal";;;"01";3458150.9957043;5439593.19387043;118
Ost;"70.30";47;NO;Rot-Eiche;Quercus rubra;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"1-verkehrssicher";"2-normal";"2-geschwächt";"4-Schadbaum";126;11;4;1970;;"0-keine Schäden";;"0-keine Schäden";"10-Kappung";"3-erhebliche Schäden";"5-gekappt";;;CO;3458692.55512638;5431802.36447089;118
Nord;;1260;Medizinische Dienste;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";185;15;11;1970;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"01";3458193.05212551;5439627.26647553;118
Ost;"70.13A";209;W;Berg-Ulme, Weiss-Rüster;Ulmus glabra;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";185;17;11;1950;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;CO;3458255.12012591;5431882.82047096;118
Nord;;4193;Blankenlocher Straße;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";135;17;10;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458739.86;5439877.274;118
Nord;;5063;Gebäude 510;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";69;12;9;1995;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"05";3458287.168;5440257.886;118
Nord;;42;Turm;Rot-Fichte;Picea abies;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";129;20;9;1980;;"0-keine Schäden";;"0-keine Schäden";"12-ungünst. Kronenaufbau";"1-leichte Schäden";"1-normal";;;"00";3458596.7592518;5440376.1419519;118
Nord;;4027;Karlsruher Allee;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"26.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";157;19;11;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458563.858;5439840.816;118
Nord;;1018;Parkplatz Einfahrt;;;Baumgruppe;6;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";44;7;6;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458267.69274648;5439415.01245194;118
Nord;;3014;östl. Gebäude 301;Rotbuche;Fagus sylvatica;Einzelbaum;;"19.11.2019";"2020 Q3";Holzheuer;"1-verkehrssicher";"1-höher";"2-geschwächt";"4-Schadbaum";145;22;12;1965;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"3-erhebliche Schäden";"01-Verletzung | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458435.9882515;5439858.92695132;118
Nord;;3046;Gebäude 304;Rot-Eiche;Quercus rubra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";123;17;13;1980;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458248.49;5439935.001;118
Nord;;5134;Gebäude 541;Rot-Eiche;Quercus rubra;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";85;15;10;1985;;"0-keine Schäden";;"0-keine Schäden";"12-ungünst. Kronenaufbau";"1-leichte Schäden";"1-normal";;;"05";3458572.072;5440394.178;118
Nord;;3032;Karlsruher Allee;Hainbuche;Carpinus betulus;Einzelbaum;;"23.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";53;7;5;2000;"01-Verletzung";"2-deutliche Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"03";3458400.038;5439904.555;118
Nord;;4070;Karlsruher Allee;Zier-Kirsche;Prunus x;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";82;4;7;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458847.098;5439770.481;118
Nord;;2046;Kantine;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";160;24;14;1965;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 14-Baumfremder Bewuchs";"1-leichte Schäden";"3-ausladend";;;"02";3458360.471;5439482.459;118
Nord;;2027;Kantine;Rotbuche;Fagus sylvatica;Einzelbaum;;"19.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";82;13;9;1985;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"02";3458359.977;5439441.611;118
Nord;;3294;Gebäude 341;Rot-Eiche;Quercus rubra;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";261;24;20;1955;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"3-ausladend";;;"03";3458468.107;5440020.75;118
Nord;;6206;Gebäude 681;;;Baumgruppe;21;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";31;10;5;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458770.52905258;5440486.70898306;118
Ost;"70.01";20;SW;Stiel-Eiche;Quercus robur;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";204;18;16;1950;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 07-Totholz";"1-leichte Schäden";"1-normal";;;CO;3458530.56512621;5431667.12647082;118
Nord;;6208;Gebäude 681;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";79;9;8;1990;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"06";3458776.911;5440507.332;118
Ost;"70.27";140;NO;Trauben-Eiche;Quercus petraea;Einzelbaum;;"04.02.2019";"2021 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";22;7;2;2015;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458603.59512628;5431875.32347093;118
Nord;;10035;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"3-Altbaum";163;29;12;1935;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"10";3459088.006;5442042.679;118
Nord;;1144;Präsidium;Europ. Eibe;Taxus baccata;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";79;9;10;1980;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"2-deutliche Schäden";"05-V-Vergabelung";"1-leichte Schäden";"1-normal";;;"01";3458340.74112566;5439749.0624756;118
Nord;;4262;Gebäude 433;Hainbuche;Carpinus betulus;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";75;14;9;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458753.967;5439860.701;118
Nord;;3211;Gebäude 322;Stiel-Eiche;Quercus robur;Einzelbaum;;"24.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"2-normal";"2-geschwächt";"4-Schadbaum";201;10;5;1935;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung | 10-Kappung";"3-erhebliche Schäden";"5-gekappt";;;"03";3458423.16012573;5439993.13547573;118
Ost;"70.01";12;SW;Berg-Ahorn;Acer pseudoplatanus;Einzelbaum;;"04.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";50;11;4;2000;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"2-einseitig";;;CO;3458514.6461262;5431658.74647081;118
Ost;"70.13A";212;W;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;18;12;1980;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;CO;3458274.05712593;5431865.81647095;118
Nord;;3071;Gebäude 305;Hainbuche;Carpinus betulus;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";97;13;9;1985;;"0-keine Schäden";"01-Verletzung | 02-Höhlung | 05-V-Vergabelung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"03";3458290.895;5439924.509;118
Nord;;5069;Gebäude 526;Rot-Eiche;Quercus rubra;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";138;21;17;1965;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"3-ausladend";;;"05";3458526.19512583;5440154.93247582;118
Nord;;1278;Medizinische Dienste;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"16.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";91;11;9;1990;"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"01";3458280.043;5439582.359;118
Nord;;4264;Gebäude 433;Vogel-, Süss-Kirsche;Prunus avium;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";66;7;7;2000;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458759.837;5439855.471;118
Nord;;2087;Bank;Linde;Tilia x;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";154;16;10;1970;;"0-keine Schäden";"05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung | 11-Astab-/ausbruch | 14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"02";3458359.965;5439554.827;118
Nord;;4398;ggü. Gebäude 448;Rotbuche;Fagus sylvatica;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";116;22;10;1960;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"04";3458954.339;5439882.724;118
Nord;;10003;Nordeingang;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"14.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"3-Altbaum";170;29;11;1935;;"0-keine Schäden";"01-Verletzung";"2-deutliche Schäden";;"0-keine Schäden";"1-normal";;;"10";3459027.659;5441833.017;118
Nord;;4110;Gebäude 418;Rotbuche;Fagus sylvatica;Einzelbaum;;"18.09.2019";"2020 Q2";Zapf;"3-wiederherstellbar";"1-höher";"2-geschwächt";"4-Schadbaum";151;20;13;1965;;"0-keine Schäden";"01-Verletzung | 02-Höhlung";"2-deutliche Schäden";"01-Verletzung | 07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"04";3458754.48512609;5439745.16147557;118
Nord;;6066;Gebäude 604;Rot-Eiche;Quercus rubra;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"2-normal";"1-vital";"2-Erwachsener Baum";123;18;12;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung";"0-keine Schäden";"1-normal";;;"06";3458720.495;5440070.649;118
Nord;;1345;Messstation ;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"16.09.2019";"2020 Q2";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"3-Altbaum";151;32;11;1940;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458065.39212538;5439541.67347548;118
Nord;;6173;Gebäude 681;Rot-Ahorn;Acer rubrum;Einzelbaum;;"09.10.2019";"2024 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"1-Jungbaum";19;6;2;2012;;"0-keine Schäden";;"0-keine Schäden";"10-Kappung";"1-leichte Schäden";"1-normal";;;"06";3458691.137;5440493.04;118
Nord;;3110;Gebäude 311;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"3-geringer";"1-vital";"2-Erwachsener Baum";126;19;14;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"03";3458169.572;5439915.517;118
Nord;;2282;Neureuter Straße;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";107;21;12;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"02";3458583.488;5439698.409;118
Nord;;6121;Fremdfirmengelände;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";91;18;8;1985;;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"1-normal";;;"06";3458858.118;5440272.991;118
Nord;;4325;Gebäude 445;Douglasie;Pseudotsuga menziesii;Einzelbaum;;"27.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";129;20;9;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458737.665;5440029.049;118
Nord;;6115;Fremdfirmengelände;Rot-Eiche;Quercus rubra;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";176;24;20;1960;;"0-keine Schäden";"01-Verletzung | 05-V-Vergabelung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"06";3458847.144;5440212.821;118
Nord;;2271;Neureuter Straße;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"18.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";85;18;6;1985;"07-Baumumfeld";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";"01-Verletzung";"1-leichte Schäden";"1-normal";;;"02";3458620.21812595;5439688.65247555;118
Nord;;1199;Präsidium;Hainbuche;Carpinus betulus;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"3-sehr geschwächt";"2-Erwachsener Baum";126;17;12;1980;"01-Verletzung";"1-leichte Schäden";"02-Höhlung";"1-leichte Schäden";"01-Verletzung | 08-Wipfeldürre";"2-deutliche Schäden";"1-normal";;;"01";3458254.69625114;5439692.73495113;118
Nord;;3269;Gebäude 329;Hainbuche;Carpinus betulus;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";85;17;6;1985;;"0-keine Schäden";"11-Stamm- Stockaustriebe";"1-leichte Schäden";"08-Wipfeldürre";"1-leichte Schäden";"1-normal";;;"03";3458376.46543075;5439995.37771912;118
Ost;"70.16";254;W;Hainbuche;Carpinus betulus;Einzelbaum;;"05.02.2019";"2020 Q3";R.Kastner;"1-verkehrssicher";"2-normal";"2-geschwächt";"2-Erwachsener Baum";195;17;14;1975;;"0-keine Schäden";;"0-keine Schäden";"01-Verletzung | 11-Astab-/ausbruch";"2-deutliche Schäden";"1-normal";;;CO;3458437.90112611;5431784.79147089;118
Nord;;3063;Gebäude 304;Rot-Eiche;Quercus rubra;Einzelbaum;;"25.09.2019";"2021 Q1";Zapf;"3-wiederherstellbar";"2-normal";"2-geschwächt";"2-Erwachsener Baum";88;16;6;1995;;"0-keine Schäden";;"0-keine Schäden";"07-Totholz | 08-Wipfeldürre";"1-leichte Schäden";"2-einseitig";;;"03";3458229.499;5439890.558;118
Nord;;5070;Gebäude 526;Weiss-/Sandbirke;Betula pendula;Einzelbaum;;"08.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";57;8;6;1990;"02-Höhlung";"2-deutliche Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458531.028;5440154.305;118
Nord;;54;Turm;Weymouths-Kiefer;Pinus strobus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";173;20;13;1965;;"0-keine Schäden";;"0-keine Schäden";"11-Astab-/ausbruch";"1-leichte Schäden";"1-normal";;;"00";3458625.46812593;5440388.17447595;118
Nord;;1207;Präsidium;Lärche;Larix;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";160;23;13;1970;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458241.41212555;5439704.39147558;118
Nord;;6319;Gebäude 687;;;Baumgruppe;33;"22.10.2019";"2021 Q2";Zapf;"3-wiederherstellbar";"1-höher";"1-vital";"2-Erwachsener Baum";292;25;18;1900;;;;;;"1-leichte Schäden";"1-normal";"01-Verletzung | 07-Wipfeldürre";;"06";3458780.44671724;5440196.13866828;118
Nord;;5135;Gebäude 541;Rotbuche;Fagus sylvatica;Einzelbaum;;"10.10.2019";"2020 Q3";Zapf;"1-verkehrssicher";"1-höher";"5-abgestorben";"4-Schadbaum";97;8;4;1985;;"0-keine Schäden";"01-Verletzung | 03-Pilzbefall";"3-erhebliche Schäden";"10-Kappung";"3-erhebliche Schäden";"1-normal";;;"05";3458566.933;5440393.928;118
Nord;;30;Turm;Spitz-Ahorn;Acer platanoides;Einzelbaum;;"10.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";179;22;18;1960;"01-Verletzung";"1-leichte Schäden";;"0-keine Schäden";"01-Verletzung";"1-leichte Schäden";"3-ausladend";;;"00";3458598.2151259;5440292.1854759;118
Nord;;1221;Präsidium;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"17.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";157;19;9;1960;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"01";3458297.65512561;5439797.11647563;118
Nord;;1313;Landesstraße;Gemeine Kiefer, Föhre;Pinus sylvestris;Einzelbaum;;"20.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"2-geschwächt";"2-Erwachsener Baum";126;26;9;1960;;"0-keine Schäden";;"0-keine Schäden";"14-Baumfremder Bewuchs";"1-leichte Schäden";"1-normal";;;"01";3458079.0811254;5439412.74347541;118
Nord;;4402;ggü. Gebäude 448;Rotbuche;Fagus sylvatica;Einzelbaum;;"07.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";138;23;12;1960;;"0-keine Schäden";"04-Riss/Rippe";"1-leichte Schäden";"01-Verletzung | 02-Höhlung";"1-leichte Schäden";"1-normal";;;"04";3458924.547;5439890.535;118
Nord;;4371;Gebäude 441;Europ. Lärche;Larix decidua;Einzelbaum;;"24.09.2019";"2021 Q1";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";138;22;10;1975;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"04";3458569.39;5440007.237;118
Nord;;5090;Gebäude 521;Hainbuche;Carpinus betulus;Einzelbaum;;"09.10.2019";"2021 Q2";Zapf;"1-verkehrssicher";"1-höher";"1-vital";"2-Erwachsener Baum";63;11;7;1995;;"0-keine Schäden";;"0-keine Schäden";;"0-keine Schäden";"1-normal";;;"05";3458473.271;5440299.413;118
